customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
1599-MMYRQ,0,Male,0,1,1,62,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),81.45,4983.05,2.68
1600-DILPE,0,Female,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,524.35,1.48
1602-IJQQE,1,Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,338.1,2.48
1608-GMEWB,0,Male,1,0,0,45,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,3.08
1612-EOHDH,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,45.15,1.48
1614-JBEBI,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.7,137.6,0.68
1618-CFHME,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.9,143.35,2.49
1619-YWUBB,0,Female,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,1614.9,0.82
1621-YNCJH,0,Female,0,1,0,36,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),106.05,3834.4,3.48
1622-HSHSF,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.55,19.55,0.64
1623-NLDOT,1,Female,0,1,0,42,0,0,DSL,0,1,0,1,0,0,One year,0,Mailed check,33.55,1445.3,1.1
1624-NALOJ,1,Male,1,0,0,5,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.8,502.6,2.95
1624-WOIWJ,1,Female,0,0,0,10,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Mailed check,84.7,832.05,2.78
1625-JAIIY,1,Female,0,1,1,68,1,1,Fiber optic,0,0,0,0,1,0,One year,1,Electronic check,83.0,5685.8,2.73
1626-ERCMM,1,Male,1,1,0,20,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.55,1899.65,3.11
1627-AFWVJ,0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,554.25,0.64
1628-BIZYP,0,Male,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,2.79
1629-DQQVB,0,Female,0,0,0,14,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.1,709.5,1.65
1635-FJFCC,0,Female,0,0,0,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.05,202.15,1.45
1635-HDGFT,0,Female,0,0,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,398.55,0.67
1635-NZATJ,0,Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1789.65,0.84
1636-NTNCO,0,Male,1,0,0,4,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),50.95,207.35,1.67
1640-PLFMP,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,70.25,2.31
1641-BYBTK,0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,98.35,0.66
1641-RQDAY,0,Female,1,1,1,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.4,3217.65,3.3
1642-HMARX,0,Female,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,91.7,6424.7,3.01
1644-IRKSF,1,Female,0,1,1,33,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,93.8,3124.5,3.08
1645-EFCGT,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1363.25,0.64
1656-DRSMG,0,Female,0,0,0,63,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.85,7002.95,3.61
1657-DYMBM,0,Male,0,1,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.9,1110.05,0.65
1658-BYGOY,1,Male,1,0,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,1752.55,3.14
1658-TJVOA,0,Female,1,0,0,6,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.1,450.9,2.43
1658-XUHBX,0,Female,1,1,1,59,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),88.75,5348.65,2.92
1660-HSOOQ,1,Male,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,49.65,49.65,1.63
1661-CZBAU,0,Male,0,0,0,48,1,1,DSL,1,0,0,1,0,1,One year,1,Bank transfer (automatic),70.95,3629.2,2.33
1663-MHLHE,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.2,19.2,0.63
1666-JXLKU,0,Female,0,0,0,37,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3810.55,3.29
1666-JZPZT,0,Male,0,0,0,27,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.0,1291.35,1.61
1670-SVOWZ,1,Female,0,1,1,14,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),89.65,1208.35,2.95
1676-BZZYV,0,Male,0,1,1,55,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,1026.35,0.64
1676-MQAOA,0,Male,0,0,0,72,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.1,5336.35,2.47
1678-FYZOW,1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.4,244.65,2.61
1679-JRFBR,0,Female,0,1,1,70,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),108.15,7930.55,3.55
1680-VDCWW,0,Male,0,1,0,12,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,202.25,0.65
1682-VCOIO,0,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.45,481.1,0.67
1684-FLBGS,0,Female,0,1,1,23,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),69.5,1652.1,2.28
1685-BQULA,0,Female,0,0,0,40,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),93.4,3756.4,3.07
1685-VAYJF,0,Male,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),45.2,492.0,1.48
1686-STUHN,0,Male,0,0,0,42,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,849.9,0.65
1689-MRZQR,1,Male,0,1,1,34,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.3,2564.3,2.57
1689-YQBYY,0,Female,0,0,1,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.6,893.0,2.52
1696-HXOWK,0,Female,0,1,0,71,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Mailed check,95.65,6856.95,3.14
1696-MZVAU,0,Male,0,1,1,39,0,0,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),25.25,947.75,0.83
1697-BCSHV,0,Female,0,1,1,58,1,1,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),66.8,3970.4,2.19
1697-LYYYX,0,Female,0,1,1,61,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.1,1143.8,0.63
1697-NVVGY,0,Male,1,1,0,19,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,2.18
1698-XFZCI,0,Male,0,0,0,61,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,107.75,6521.9,3.54
1699-HPSBG,1,Male,0,0,0,12,1,0,DSL,0,0,0,1,1,0,One year,1,Electronic check,59.8,727.8,1.96
1699-TLDLZ,0,Female,0,1,1,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,301.55,0.65
1699-UOTXU,0,Male,0,0,0,60,1,0,DSL,1,1,1,0,0,0,Two year,0,Electronic check,61.4,3638.25,2.02
1702-CCFNJ,0,Male,0,1,0,52,1,1,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.35,3169.55,2.02
1703-MGIAB,0,Female,0,0,0,17,1,1,DSL,0,0,1,1,1,0,Month-to-month,1,Mailed check,69.0,1108.0,2.27
1704-NRWYE,1,Female,1,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,751.65,2.66
1705-GUHPV,0,Female,0,0,0,63,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.2,1618.2,0.8
1707-HABPF,0,Female,1,0,0,46,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer (automatic),91.3,4126.35,3.0
1708-PBBOA,0,Female,0,0,0,42,0,0,DSL,1,1,1,1,0,1,One year,1,Electronic check,54.75,2348.45,1.8
1709-EJDOX,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,948.9,0.65
1710-RCXUS,0,Male,0,1,0,51,1,1,Fiber optic,0,1,0,0,0,1,One year,1,Credit card (automatic),90.35,4614.55,2.97
1716-LSAMB,0,Male,0,1,1,45,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.65,2553.7,1.8
1722-LDZJS,0,Male,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.2,1068.15,0.66
1723-HKXJQ,1,Male,0,0,0,42,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.75,4273.45,3.34
1724-BQUHA,1,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,477.7,2.94
1724-IQWNM,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.3,19.3,0.63
1725-IQNIY,1,Male,0,1,0,54,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.75,6110.2,3.61
1725-MIMXW,1,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.45,19.45,0.64
1728-BQDMA,0,Female,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.45,82.7,1.46
1728-CXQBE,0,Male,1,1,0,64,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,6081.4,3.1
1729-VLAZJ,0,Female,0,0,1,10,0,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,40.25,411.45,1.32
1730-VFMWO,0,Female,0,1,0,34,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),50.2,1815.3,1.65
1730-ZMAME,0,Female,1,0,0,32,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.5,2665.0,2.61
1731-TVIUK,1,Female,0,0,0,4,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,93.5,362.2,3.07
1732-FEKLD,0,Female,0,0,0,54,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer (automatic),94.75,5121.75,3.11
1732-VHUBQ,1,Female,1,1,1,47,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.55,3309.25,2.32
1734-ZMNTZ,0,Female,0,1,1,11,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,300.7,0.82
1735-XMJVH,0,Male,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.35,152.6,0.64
1736-FCXMC,0,Male,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,94.45,5124.6,3.1
1740-CSDJP,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),35.25,35.25,1.16
1741-WTPON,0,Male,0,1,1,56,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,115.85,6567.9,3.81
1744-JHKYS,0,Female,0,1,0,34,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.7,780.2,0.81
1746-TGTWV,0,Male,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),75.35,75.35,2.48
1750-CSKKM,1,Male,0,0,1,9,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,55.35,449.75,1.82
1751-NCDLI,0,Male,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.85,4564.9,3.25
1752-OZXFY,0,Male,0,1,0,60,1,0,DSL,1,0,0,0,1,0,One year,1,Mailed check,59.8,3561.15,1.96
1754-GKYPY,0,Male,1,1,0,22,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,2.95
1755-FZQEC,0,Male,0,0,0,39,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,791.15,0.65
1755-RMCXH,0,Male,0,1,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,40.25,0.67
1757-TCATG,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.05,746.75,0.66
1760-CAZHT,0,Male,0,0,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.8,460.2,0.68
1761-AEZZR,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.55,79.55,2.61
1763-KUAAW,0,Female,1,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.35,369.6,0.67
1763-WQFUK,0,Male,0,0,0,3,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.5,147.75,1.66
1764-VUUMT,0,Male,0,0,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.95,1269.1,0.66
1766-GKNMI,0,Male,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,2516.2,2.79
1766-UMRDB,0,Male,1,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.15,2275.1,2.27
1767-CJKBA,0,Male,0,0,0,66,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.1,1697.7,0.82
1767-TGTKO,0,Female,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.45,411.75,1.49
1768-HNVGJ,0,Female,1,0,0,45,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Electronic check,70.05,3062.45,2.3
1768-ZAIFU,1,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.2,25.2,0.83
1769-GRUIK,0,Female,0,0,0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.1,1247.75,2.34
1771-OADNZ,1,Male,1,1,0,29,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,2745.2,3.15
1775-KWJKQ,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.85,6562.9,2.95
1776-SPBWV,0,Female,0,1,1,34,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.1,682.1,0.66
1777-JYQPJ,0,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.3,38.45,0.8
1779-PWPMG,0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.65,8333.95,3.77
1784-BXEFA,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.55,187.35,0.68
1784-EZDKJ,0,Male,0,1,0,51,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.8,5498.8,3.51
1785-BPHTP,0,Male,0,1,1,28,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,85.45,2289.9,2.81
1790-NESIO,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.4,261.3,0.67
1791-PQHBB,0,Female,0,0,1,2,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),61.2,125.95,2.01
1792-UXAFY,1,Female,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.15,1496.9,2.93
1794-HBQTJ,1,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.6,48.6,1.6
1794-SWWKL,0,Male,0,1,1,15,1,1,DSL,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),59.65,867.1,1.96
1796-JANOW,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,38.15,0.66
1803-BGNBD,0,Female,0,0,0,12,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,54.3,654.5,1.78
1809-DMJHQ,1,Female,0,0,1,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.0,221.7,1.51
1810-BOHSY,0,Male,0,1,0,51,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Credit card (automatic),96.4,4911.05,3.17
1810-MVMAI,0,Male,0,1,1,30,1,1,DSL,1,1,1,1,0,0,Month-to-month,0,Electronic check,67.6,2000.2,2.22
1813-JLKWR,0,Female,0,1,1,64,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,1336.65,0.65
1813-JYWTO,0,Female,0,1,0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),80.45,5737.6,2.64
1814-DKOLC,0,Female,0,0,0,5,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.45,134.75,0.84
1814-WFGVS,0,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,48.9,3527.0,1.61
1816-FLZDK,0,Male,0,0,0,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,29.15,29.15,0.96
1818-ESQMW,0,Female,0,0,0,27,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.2,2383.6,2.93
1820-DJFPH,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.05,1709.15,0.79
1820-TQVEV,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,2.28
1821-BUCWY,0,Male,0,0,0,30,1,0,DSL,1,0,1,0,0,0,Two year,1,Mailed check,55.65,1653.85,1.83
1830-GGFNM,0,Male,0,1,1,65,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Credit card (automatic),94.55,6078.75,3.11
1830-IPXVJ,0,Female,0,1,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.75,1311.6,0.65
1832-PEUTS,0,Male,0,1,1,62,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Credit card (automatic),89.1,5411.65,2.93
1833-TCXKK,0,Male,0,1,0,45,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.75,4882.8,3.54
1833-VGRUM,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,74.2,2.44
1834-ABKHQ,0,Female,0,1,1,52,1,0,DSL,0,0,1,0,0,0,One year,1,Bank transfer (automatic),50.95,2610.65,1.67
1834-WULEG,0,Male,0,1,1,24,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,439.75,0.67
1837-YQUCE,0,Female,0,0,0,70,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),58.35,4214.25,1.92
1839-FBNFR,0,Female,0,1,1,39,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.85,854.8,0.65
1839-UMACK,0,Male,0,0,0,42,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,25.05,949.85,0.82
1840-BIUOG,0,Male,0,0,0,20,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,68.7,1416.2,2.26
1841-YSJGV,0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),109.95,7852.4,3.61
1842-EZJMK,1,Male,0,1,1,50,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,103.7,5071.05,3.41
1843-TLSGD,0,Female,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.85,272.35,0.68
1845-CSBRZ,0,Female,1,1,1,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),85.35,1961.6,2.8
1845-ZLLIG,0,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,50.15,50.15,1.65
1846-XWOQN,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,70.15,2.3
1848-LBZHY,0,Female,0,1,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.3,355.1,1.65
1849-RJYIG,0,Female,0,0,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,60.0,487.75,1.97
1850-AKQEP,0,Male,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,178.7,0.67
1852-QSWCD,0,Male,0,1,1,64,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1514.85,0.81
1852-XEMDW,0,Male,0,0,0,22,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,65.05,1427.55,2.14
1853-ARAAQ,0,Female,0,0,0,26,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),50.35,1277.5,1.65
1853-UDXBW,1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.0,70.0,2.3
1855-AGAWH,0,Male,0,1,0,31,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,93.8,2939.8,3.08
1855-CFULU,0,Female,1,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,91.45,0.66
1862-QRWPE,0,Female,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.65,1057.0,0.68
1862-SKORY,1,Female,1,1,0,40,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,1637.4,1.29
1866-DIOQZ,0,Female,0,1,0,71,0,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),66.8,4689.15,2.19
1866-NXPSP,0,Female,0,0,0,36,1,0,DSL,1,1,1,1,0,1,One year,1,Mailed check,75.55,2680.15,2.48
1866-OBPNR,0,Male,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.6,74.6,2.45
1866-RZZQS,1,Male,1,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.4,4187.75,3.23
1866-ZSLJM,0,Male,0,0,0,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.5,402.85,0.67
1867-BDVFH,1,Male,0,1,1,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,834.2,2.44
1867-RAWZK,0,Male,0,1,1,19,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.3,2012.7,3.39
1867-TJHTS,0,Female,0,0,0,58,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.8,4526.85,2.62
1871-MOWRM,1,Male,0,1,0,12,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),80.85,866.45,2.66
1872-EBWSC,0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,617.35,0.67
1875-QIVME,1,Female,0,1,0,2,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.4,242.8,3.43
1877-HKBQX,0,Female,0,0,0,11,1,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,54.6,617.85,1.79
1891-FZYSA,1,Male,1,1,0,69,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.95,6143.15,2.95
1891-QRQSA,0,Male,1,1,1,64,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),111.6,7099.0,3.67
1891-UAWWU,1,Female,1,1,0,20,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,90.8,1951.0,2.98
1894-IGFSG,1,Female,0,0,0,22,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.25,1907.85,2.93
1895-QTKDO,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),43.95,43.95,1.44
1897-OKVMW,0,Female,0,1,1,64,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,90.6,5817.45,2.98
1897-RCFUM,0,Female,0,1,1,39,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,24.2,914.6,0.8
1898-JSNDC,0,Female,0,0,0,39,1,0,DSL,0,1,0,0,1,0,One year,1,Credit card (automatic),58.6,2224.5,1.93
1899-VXWXM,1,Male,0,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),106.1,5082.8,3.49
1902-XBTFB,1,Male,0,0,1,22,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.4,2001.5,2.94
1904-WAJAA,0,Female,0,1,1,24,1,1,DSL,1,1,1,0,0,0,Two year,0,Electronic check,64.35,1558.65,2.11
1905-OEILC,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,0.64
1907-UBQFC,1,Male,1,0,0,10,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,72.85,688.65,2.39
1907-YLNYW,0,Male,0,0,0,8,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,66.7,579.0,2.19
1910-FMXJM,0,Female,0,1,0,36,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.4,2937.65,2.64
1915-IOFGU,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,2.32
1915-OAKWD,0,Female,0,0,1,16,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.3,360.35,0.63
1918-ZBFQJ,1,Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.25,1111.65,2.6
1919-RTPQD,0,Male,0,1,1,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,333.65,1.47
1921-KYSAY,0,Female,0,0,0,41,1,1,DSL,0,0,1,1,0,1,One year,1,Electronic check,68.6,2877.05,2.25
